feature_id,blank_1,blank_2,blank_3,blank_4,group1_1,group1_2,group1_3,group1_4,group2_1,group2_2,group2_3,group2_4,group3_1,group3_2,group3_3,group3_4,group4_1,group4_2,group4_3,group4_4
feature_5476,0,0,0,0,7834,3426,5736,2220,502,686,454,632,228,1134,220,850,4330,6006,3714,7120
feature_5477,0,0,0,0,170,0,0,0,880,874,1072,0,312,0,0,0,632,0,370,0
feature_5478,0,0,0,0,546,860,640,412,58,0,0,78,3210,1088,1894,786,536,0,0,0
feature_5479,0,0,0,0,0,0,46,68,1274,1558,1182,0,0,0,0,0,1320,578,1296,668
feature_5480,0,0,0,0,0,0,0,0,1252,1998,1198,1310,0,0,0,100,1082,1792,1186,2002
feature_5481,394,0,646,0,1548,958,1110,0,374,458,490,398,292,406,198,0,1268,2084,1058,2068
feature_5482,0,0,0,0,0,122,0,82,1514,2118,1152,1696,0,150,0,0,1040,2110,1100,2278
feature_5483,0,0,0,0,394,434,0,406,10154,6734,7256,5668,448,748,0,960,22920,15918,22212,15488
feature_5484,106,70,0,0,1102,552,870,474,0,0,0,232,116,454,0,416,0,0,0,0
feature_5485,0,0,0,0,0,0,0,0,0,1922,258,1178,0,0,0,0,10554,20090,11772,20550
feature_5486,0,0,0,0,0,0,0,0,0,604,0,674,0,0,0,0,4226,6770,3946,8048
feature_5487,0,0,0,0,0,0,0,0,326,844,344,0,0,158,0,0,6944,13254,6354,11624
feature_5488,0,0,0,0,0,0,0,0,0,680,0,458,0,0,0,0,3862,6932,3844,6320
feature_5489,0,0,0,0,288,4222,160,3420,1352,1142,830,1010,140,2394,238,2464,1208,1438,1434,0
feature_5490,0,0,0,0,212,670,194,706,40884,44346,31562,29796,200,422,128,308,7308,7718,6218,6576
feature_5491,0,0,0,0,0,1538,0,856,21582,24434,23684,23472,0,240,0,0,810,1046,720,1044
feature_5492,130,170,210,0,0,656,142,284,33506,34704,26912,24140,254,0,134,186,0,1216,1006,0
feature_5493,0,0,0,0,146,206,158,152,814,546,616,394,0,0,206,0,1170,446,856,328
feature_5494,0,66,114,288,0,498,90,470,240,268,0,170,288,428,120,316,454,274,708,682
feature_5495,0,0,0,0,0,0,0,0,1896,1812,1318,1384,0,0,0,0,0,390,422,154
feature_5496,760,872,0,876,0,1770,0,1222,1056,1202,1270,1190,0,1098,0,1750,2074,3972,3134,3674
feature_5497,0,0,0,0,94,0,0,0,1066,1096,1060,1084,0,0,0,208,0,434,0,398
feature_5498,0,0,0,0,168,1232,0,758,80570,65024,63216,55080,0,0,0,0,1374,2664,1074,2418
feature_5499,0,0,0,0,0,350,414,0,2412,1700,2620,2180,0,720,0,0,1122,1476,696,922
feature_5500,0,0,0,82,348,820,236,260,30862,31416,22948,24454,64,174,176,126,1034,1320,998,1036
feature_5501,0,0,0,0,258,0,146,0,1510,1518,808,1092,0,0,0,96,1526,4174,1462,3660
feature_5502,0,42,0,0,0,70,0,144,0,0,0,278,0,220,0,0,0,0,0,0
feature_5503,0,0,0,0,0,408,172,300,216,272,340,218,74,174,168,242,1098,1774,1170,1718
feature_5504,0,0,0,0,0,138,0,0,11168,11128,7908,7080,0,0,0,0,194,380,282,652
feature_5505,0,0,0,0,0,52,0,0,0,0,818,578,0,0,0,0,2550,2118,2376,1202
feature_5506,0,0,0,0,386,386,0,0,1728,1900,1876,1504,116,136,0,108,1546,702,1398,684
feature_5507,0,0,0,0,276,0,270,0,1952,2236,2010,1816,0,362,0,186,826,894,546,506
feature_5508,94,74,128,0,112,74,128,178,1756,1274,976,1006,0,140,148,232,198,0,0,0
feature_5509,0,0,0,0,996,578,1116,0,16916,5312,11702,3336,0,0,0,276,18282,9326,11834,6640
feature_5510,0,0,0,0,0,0,302,0,5926,1886,4954,1288,0,0,0,0,7198,4136,4134,2082
feature_5511,0,0,0,0,2082,1332,1308,1080,0,0,0,0,0,3288,180,2766,0,372,294,0
feature_5512,0,0,0,0,0,0,0,0,852,1198,1064,1160,0,76,0,0,0,1188,1206,0
feature_5513,82,0,0,0,0,122,256,0,2444,2458,1512,1732,0,446,0,0,0,0,0,0
feature_5514,0,0,0,0,0,166,160,0,1992,1858,1362,1606,0,0,0,0,0,360,0,462
feature_5515,0,0,0,0,0,0,0,146,0,0,0,72,0,240,0,200,0,0,0,0
feature_5516,222,232,238,208,1310,866,1278,414,0,0,0,0,1872,968,4300,760,940,2196,1182,908
feature_5517,0,0,0,0,636,0,184,444,0,0,0,0,3590,664,3386,682,0,0,0,0
feature_5518,0,0,0,0,0,0,0,0,1620,1574,1866,1468,0,0,0,0,584,458,574,368
feature_5519,106,0,0,0,700,398,462,276,4004,2752,3448,2326,270,876,86,710,1998,1680,0,1208
feature_5520,0,0,0,0,0,0,0,0,5890,4622,4464,3680,0,84,0,0,2180,1858,1898,1788
feature_5521,0,0,0,0,0,420,0,356,0,208,156,0,0,0,0,324,1494,1796,894,1544
feature_5522,0,0,0,0,0,0,138,68,0,686,604,0,0,0,0,0,0,1046,1324,918
feature_5523,214,272,304,122,520,0,550,314,0,472,0,0,278,406,384,586,0,1068,0,978
feature_5524,82,0,0,0,1026,652,636,584,1476,2160,1248,1680,86,2848,158,3760,5660,2330,5160,1684
feature_5525,0,0,0,0,354,356,0,358,760,754,630,468,0,1198,0,1248,1998,1502,1890,1146
feature_5526,0,0,0,0,0,520,0,598,0,480,0,366,0,312,0,0,1452,4032,1396,3874
feature_5527,88,0,0,116,824,656,638,690,8966,11320,9848,10386,200,1014,268,1590,29088,40144,36128,41860
feature_5528,0,0,0,0,932,76,658,0,0,570,0,0,0,0,0,0,1688,2846,1406,2152
feature_5529,0,0,0,0,0,0,0,178,450,1444,0,1464,0,0,0,0,9324,14318,8724,12212
feature_5530,0,0,0,0,848,518,0,382,524,454,426,376,0,1150,0,1536,0,0,0,0
feature_5531,0,0,0,0,0,0,0,0,4202,4236,4092,2868,0,108,0,0,1646,1152,1114,2006
feature_5532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2392,3592,2016,2538
feature_5533,0,0,0,0,120,0,0,0,27876,19310,21266,20284,0,0,0,0,9638,11508,9374,11652
feature_5534,0,0,0,0,6200,2382,4266,1584,642,456,432,454,384,592,446,442,908,802,844,562
feature_5535,82,0,0,74,9914,3196,8000,2308,0,408,192,286,942,1048,542,700,0,1058,308,482
feature_5536,0,0,0,0,0,0,0,0,594,836,494,650,0,0,0,0,5792,2126,7818,2444
feature_5537,0,0,0,0,0,0,0,0,3130,1968,2160,2376,0,0,0,0,1314,1166,0,1172
feature_5538,0,154,124,0,98,0,76,202,4516,3684,4146,4140,0,0,126,0,1570,1728,1060,1354
feature_5539,0,0,0,0,380,0,280,0,240,0,114,0,318,2062,488,2990,568,288,476,372
feature_5540,0,0,0,0,0,0,0,0,1298,1466,1096,1062,0,0,0,0,1948,1664,1748,1612
feature_5541,88,0,0,0,0,0,0,0,20622,14894,14914,13852,0,0,0,0,4710,5318,3270,5756
feature_5542,0,0,0,0,0,0,0,60,18032,18534,16198,13230,70,0,0,0,5292,4674,3732,5128
feature_5543,0,0,0,0,0,0,0,0,2742,1644,2182,1752,0,0,0,0,640,764,430,640
feature_5544,0,0,0,0,508,0,404,0,4938,5856,5032,4242,70,780,0,482,2116,3578,1466,2132
feature_5545,582,824,174,336,804,812,466,484,500,674,542,706,406,690,464,450,1298,938,786,1000
feature_5546,0,0,0,0,0,260,0,200,0,0,0,0,0,442,0,304,134,0,0,0
feature_5547,0,0,0,0,338,290,0,214,1870,1978,1796,2164,298,224,304,384,0,0,0,0
feature_5548,240,0,94,154,0,0,0,0,2810,2706,4788,2124,0,0,0,0,0,952,1026,0
feature_5549,0,0,0,0,0,0,54,0,438,484,214,564,0,0,0,0,1750,1264,1622,1184
feature_5550,0,0,0,0,0,70,0,74,0,0,0,0,0,0,0,66,0,0,0,0
feature_5551,0,0,0,0,0,0,148,0,1608,1234,1462,1236,56,0,82,150,0,1088,558,1088
feature_5552,0,0,0,0,0,312,0,462,0,0,0,0,0,0,0,0,976,1248,1226,1516
feature_5553,0,0,0,0,558,0,422,0,0,0,0,0,116,148,0,0,0,0,0,194
feature_5554,0,0,0,0,0,366,514,0,3234,2802,2566,2156,184,948,112,388,1176,2108,876,1216
feature_5555,0,0,0,0,370,290,320,0,40412,35834,34552,30974,0,0,0,0,4064,6352,3498,7176
feature_5556,0,0,0,0,914,638,580,484,38680,37520,33400,37118,0,0,0,0,7456,9152,5330,11528
feature_5557,0,0,0,0,320,210,366,276,24126,20544,17976,17112,0,0,0,0,2972,3966,2982,4030
feature_5558,0,0,100,0,360,260,230,138,16434,13844,12690,13020,0,108,0,112,2122,2758,1518,3216
feature_5559,0,0,0,0,0,0,0,0,5952,3368,3390,3794,0,68,0,0,3068,3290,0,2018
feature_5560,64,0,0,0,0,0,0,0,2770,1858,1652,1768,0,0,0,0,1620,744,1406,1122
feature_5561,0,92,0,0,490,336,0,98,2494,0,2190,1828,286,320,0,0,0,694,708,794
feature_5562,0,0,0,0,382,78,0,162,2284,1414,1304,1310,0,0,0,0,478,628,304,424
feature_5563,0,0,0,0,0,0,0,0,2670,2222,1562,1736,0,0,0,0,1848,1466,1234,1328
feature_5564,0,0,0,296,296,0,230,322,1644,1448,1034,1200,0,326,172,0,0,648,0,626
feature_5565,0,0,0,0,8026,7446,6550,3154,10646,11096,10860,7236,9466,8498,4198,3536,6824,10860,4580,5014
feature_5566,0,0,0,0,4102,3706,4830,2244,3824,3954,4588,3498,4854,4234,2488,2398,3530,5766,2652,3148
feature_5567,0,0,0,0,202,190,166,0,2758,1816,1994,1776,406,76,228,0,0,0,766,434
feature_5568,0,0,0,0,0,0,0,0,2508,4424,0,2686,0,0,0,458,3482,1784,2720,1698
feature_5569,0,72,0,0,0,0,170,0,11794,9998,9100,9830,0,0,0,0,1928,1732,1498,1696
feature_5570,0,0,0,0,84,0,0,0,2012,1686,1200,1450,0,0,0,0,666,636,370,430
feature_5571,0,0,0,0,972,576,814,310,6830,7086,5092,5730,1688,294,1058,228,2140,1598,3342,2708
feature_5572,0,0,0,0,0,0,84,0,1452,1316,1030,938,0,0,0,0,204,170,0,0
feature_5573,0,0,0,0,0,0,0,0,2866,2496,2122,1828,0,0,0,0,496,732,0,522
feature_5574,0,0,0,0,1190,858,1048,682,896,0,760,868,0,1580,660,674,888,1690,0,940
feature_5575,0,0,70,0,0,0,0,0,1610,1166,1002,1170,140,0,0,0,324,484,402,396
feature_5576,0,0,0,0,0,0,0,0,2152,2154,1898,1902,0,0,0,0,428,178,326,186
feature_5577,0,0,0,0,988,1240,866,644,416,558,0,396,1434,1632,630,474,866,874,470,650
feature_5578,0,0,0,94,1390,422,724,386,278,318,450,554,168,1030,0,1114,908,1000,1032,1718
feature_5579,0,0,0,0,12862,7718,11040,4870,22356,27620,20716,20220,6864,10552,5302,6528,2570,3938,1810,1960
feature_5580,0,0,0,0,25436,15792,20486,11742,34570,42890,33594,35782,16760,19082,10176,11880,1644,4024,876,924
feature_5581,0,0,0,0,5838,3298,4558,2238,8012,8922,8044,8012,3342,4446,2598,2758,2002,1674,1142,1482
feature_5582,0,0,0,0,4930,3348,4092,2294,9340,9208,8978,7746,2540,4206,1770,2344,670,590,578,302
feature_5583,0,0,0,0,4998,3736,3946,2544,6766,8102,8528,6522,3444,4470,2190,2214,242,1076,738,0
feature_5584,0,0,0,0,832,530,842,344,1294,1550,1512,1172,362,492,412,354,0,0,0,0
feature_5585,0,0,0,0,1728,1072,1246,688,2408,3214,2734,2228,1144,1588,822,828,88,0,188,0
feature_5586,0,0,0,0,29416,20624,24352,16402,50774,68934,51342,52452,18476,21668,13986,15426,2150,2106,1760,1648
feature_5587,0,0,0,0,9952,8534,9106,4856,17222,18310,17434,14178,5818,8876,3962,4656,936,708,674,194
feature_5588,0,0,0,0,0,0,0,0,1196,1574,1972,1478,0,0,0,142,282,466,354,286
feature_5589,0,0,0,0,1406,856,1186,526,2596,3314,2388,2634,786,932,538,640,0,0,780,0
feature_5590,120,156,262,176,4802,3480,3934,2688,6170,7602,6694,6348,3654,3860,2994,2690,0,0,508,0
feature_5591,0,0,0,92,1174,1034,964,136,4928,4236,2978,3862,848,1024,626,404,1320,1590,1934,944
feature_5592,0,0,0,0,1384,878,1166,1042,1052,886,872,1166,836,1276,1118,880,0,0,0,0
feature_5593,0,0,0,0,170,154,0,238,33160,28858,23146,18894,0,208,0,128,982,0,0,0
feature_5594,228,168,164,78,336,0,0,212,2910,2832,2210,2190,0,160,0,130,0,0,1616,1112
feature_5595,0,0,0,0,1716,0,1250,772,0,1602,0,1294,1540,1852,0,0,1372,1760,962,1250
feature_5596,0,140,72,128,0,270,0,148,28136,23902,19032,17048,220,0,0,0,3078,1598,1682,1618
feature_5597,0,0,0,0,420,300,374,0,296,0,126,0,592,320,362,0,0,0,0,0
feature_5598,0,102,0,0,186,382,114,108,27976,21084,22876,22180,226,0,414,370,0,1124,1228,1964
feature_5599,0,0,0,0,176,176,140,0,3980,3626,3394,2480,0,150,0,0,0,0,0,0
feature_5600,0,0,0,0,0,0,1800,0,0,1792,1998,1154,2598,2366,1346,936,946,0,922,872
feature_5601,0,0,0,0,10152,8292,7358,5026,14384,15764,13834,10792,9528,7928,4922,2820,6608,10038,4850,5680
feature_5602,0,0,0,0,0,54,0,0,2358,2028,1980,1572,0,0,0,0,1274,1504,1526,0
feature_5603,0,0,0,0,5630,5300,4064,2494,8152,5628,6240,5188,5188,5172,3442,2540,4390,6958,2918,4720
feature_5604,0,0,0,0,0,0,0,0,10336,9256,6144,5930,96,0,0,0,150,0,278,418
feature_5605,0,0,0,0,3418,2546,2374,1256,1678,1260,1768,1258,2490,2602,1930,0,1028,0,1196,1198
feature_5606,0,0,0,0,376,0,0,0,0,104,202,0,304,154,150,0,160,154,184,134
feature_5607,106,0,114,0,98,174,0,90,2172,1856,846,1128,128,122,158,0,236,222,350,192
feature_5608,0,0,0,0,2964,3068,2820,0,2612,4166,2858,0,2904,1934,1184,0,0,0,1390,0
feature_5609,0,0,0,0,168,0,0,0,3674,2484,2934,1740,0,0,0,0,196,218,244,150
feature_5610,0,0,0,0,422,306,336,334,716,880,606,800,484,372,350,210,228,0,0,0
feature_5611,276,166,148,334,0,252,292,310,6200,5474,4964,3802,226,378,348,388,0,0,0,0
feature_5612,0,0,0,0,7268,6916,6316,3178,10820,10600,10830,7664,7954,7448,3034,3356,5456,10002,4050,5790
feature_5613,0,0,0,0,4826,2914,3014,2094,4150,5026,4522,2558,5226,4000,2958,2376,2922,4894,2386,3116
feature_5614,0,0,0,0,194,0,0,0,6382,6320,6148,6766,114,194,178,224,1054,1314,1110,1050
feature_5615,0,0,0,0,0,124,82,110,1186,1600,1050,982,0,0,0,0,0,0,0,180
feature_5616,0,0,0,0,78,208,234,0,0,0,58,0,0,346,0,368,0,0,0,0
feature_5617,0,0,0,0,592,494,486,368,2772,2604,1882,1604,1334,228,842,144,1446,1376,1248,1154
feature_5618,0,0,0,0,726,394,462,324,8256,7154,7970,6088,1042,296,652,372,12768,11020,10566,8878
feature_5619,0,0,0,0,0,0,156,0,2456,2974,2604,2234,0,146,70,100,1776,2128,1692,1776
feature_5620,0,132,78,0,460,324,308,174,6096,6310,6302,5040,198,436,276,378,7106,8364,8466,8162
feature_5621,0,0,0,0,384,272,0,102,0,0,0,0,0,0,0,0,0,0,0,120
feature_5622,0,0,0,0,1798,884,1274,680,0,330,454,0,338,362,308,162,312,580,0,734
feature_5623,0,0,0,0,1088,446,656,326,0,1176,1138,0,414,264,0,0,2346,5400,1706,2936
feature_5624,0,0,0,0,1040,234,620,424,114,1316,0,1110,294,326,244,226,6214,13444,6354,13246
feature_5625,0,0,0,0,0,0,0,58,1430,1684,1076,1248,0,0,0,0,812,610,694,542
feature_5626,74,0,0,84,192,304,236,258,27158,23134,20852,20566,454,0,0,234,2742,9216,3486,4042
feature_5627,0,0,0,0,502,6908,68,5786,1718,1556,1454,1726,190,4156,0,5228,1140,1912,1254,1666
feature_5628,0,0,0,0,462,5484,114,5462,448,676,746,760,226,3952,0,4396,492,680,690,802
feature_5629,0,0,0,0,168,1526,176,1972,658,806,632,406,0,1584,0,1606,828,1476,776,1330
feature_5630,0,0,0,0,0,68,0,0,270,1026,0,1012,0,0,0,0,25922,19678,17272,16716
feature_5631,0,0,0,0,0,0,0,0,1564,1314,1592,1702,0,0,0,0,0,270,362,0
feature_5632,0,0,0,0,4044,4744,3936,2128,5810,6788,6326,4706,5578,4342,2478,3122,2794,4802,2926,2922
feature_5633,0,0,0,0,1402,1738,1340,644,1240,1444,1766,1160,1520,1252,986,596,0,0,414,114
feature_5634,0,0,0,0,4990,2944,3478,2658,6876,6606,7202,5310,5942,4878,2268,1944,4452,8134,0,4350
feature_5635,0,0,0,0,0,672,0,556,0,0,64,0,0,500,0,796,0,0,0,0
feature_5636,0,0,0,0,0,138,0,0,198,1336,0,986,0,0,0,0,14098,9696,11040,9642
feature_5637,134,150,194,0,296,930,132,658,886,828,1336,1474,0,0,0,706,1170,2172,1086,1110
feature_5638,0,78,0,0,3414,1920,3414,0,3158,3280,3330,2986,2460,3256,0,1438,2618,3258,1892,1990
feature_5639,0,0,0,0,0,718,0,614,0,0,0,78,0,734,0,426,0,0,0,0
feature_5640,0,0,0,0,3790,2498,2818,1772,4650,3430,4894,3742,4340,3112,1924,0,3152,5112,0,2928
feature_5641,0,0,0,0,0,0,0,0,134,0,0,698,0,0,0,0,2962,6182,4152,7226
feature_5642,0,0,0,0,9914,6898,8278,4124,15894,13906,16000,12438,9626,6984,4866,3572,6882,11478,4278,6696
feature_5643,0,0,0,0,0,0,0,0,266,0,422,644,0,236,0,80,11410,9572,9104,7818
feature_5644,426,294,0,0,0,988,0,1136,1308,1754,1458,1920,0,1206,1120,936,8594,8002,5812,6146
feature_5645,0,0,0,0,4890,4008,3538,2276,6012,6534,5810,4628,4480,3810,2656,1742,2964,3470,2162,2900
feature_5646,0,0,0,0,0,4732,738,4050,1784,1830,1534,1638,1018,3084,872,3254,2106,3592,2876,2902
feature_5647,0,0,0,0,0,0,0,0,1412,1720,1854,996,0,0,0,0,0,180,0,0
feature_5648,304,120,186,0,600,238,206,210,1032,1302,832,1122,308,284,228,408,2812,3464,2816,3444
feature_5649,0,0,0,0,5118,3772,3838,2016,3726,3652,4134,3120,4998,4064,0,2456,0,4138,2358,0
feature_5650,184,0,0,0,446,186,358,252,3162,3292,3254,3550,0,494,262,848,4834,6312,6146,8076
feature_5651,0,0,0,0,210,168,236,90,1172,1008,1138,0,164,428,142,302,1506,1812,1264,1820
feature_5652,60,0,0,0,186,2092,0,1468,674,776,518,592,0,2246,0,1724,1134,1708,938,1926
feature_5653,0,0,0,0,0,0,0,0,208,790,0,470,0,0,0,0,3626,5860,3044,5092
feature_5654,0,0,0,0,84,506,164,398,350,346,332,282,96,378,106,454,1272,2240,756,1538
feature_5655,0,0,0,0,7150,5024,6852,2712,10114,10774,8822,7070,6204,5226,4024,2880,6182,12096,4056,6114
feature_5656,80,0,0,0,100,0,78,0,0,586,454,692,0,0,0,210,1884,2170,1718,1760
feature_5657,0,0,0,0,0,224,452,0,2688,1888,2652,2316,0,0,0,286,0,1872,692,956
feature_5658,0,0,0,0,0,0,0,0,2014,2474,1874,1918,652,104,602,0,4220,5862,4774,5350
feature_5659,0,0,0,0,372,350,342,478,8598,7156,11274,11256,338,414,308,500,1136,1340,2064,3734
feature_5660,94,134,158,180,292,0,160,88,2640,2348,2114,2490,482,248,552,146,3674,5230,3472,4700
feature_5661,0,0,0,78,0,0,0,0,690,808,830,830,182,144,0,0,1290,2224,966,1566
feature_5662,0,0,0,0,0,0,0,0,2446,1860,2414,0,0,0,0,198,4268,5246,3412,3906
feature_5663,0,0,0,0,488,354,228,230,1632,2030,1332,1300,1504,1364,1080,1330,4278,3358,3106,2966
feature_5664,178,0,0,118,1384,644,1188,350,0,390,0,0,214,126,0,0,1886,4678,920,3376
feature_5665,88,98,0,0,1894,934,886,902,3762,4144,3688,3454,994,912,990,746,4972,7560,5124,8174
feature_5666,0,0,0,302,392,0,454,0,1594,1484,1194,890,402,324,420,364,2160,1890,1806,2086
feature_5667,0,0,0,0,7862,8184,9480,4232,12118,15636,15558,9714,8394,8076,4790,4458,4500,6854,3688,4266
feature_5668,0,0,0,0,3838,772,2552,1232,448,338,228,490,386,680,346,976,338,0,532,0
feature_5669,0,0,0,0,0,0,0,0,0,240,0,144,0,0,0,0,0,0,0,0
feature_5670,0,0,0,0,4730,3676,3850,1552,5808,4900,5132,5030,4106,3814,1528,1834,3300,6800,2612,3350
feature_5671,0,0,0,0,8124,5804,5146,2822,6850,6962,5592,5320,7894,6232,4184,3500,3428,5684,2784,4078
feature_5672,0,0,0,0,6946,7274,7304,3044,15062,12184,12472,7308,8116,6996,3584,3316,6594,11716,3940,6004
feature_5673,0,0,0,0,2996,2542,2450,1642,5236,3744,4474,3720,3854,3194,1802,0,2604,4202,2184,2526
feature_5674,0,0,0,0,0,410,0,294,0,206,0,0,0,0,0,84,1576,2560,1572,2802
feature_5675,0,0,0,0,5658,5814,4516,0,9384,10650,9732,7086,5860,5010,2632,2230,5224,8628,3602,4432
feature_5676,154,0,52,0,0,282,374,300,576,648,874,746,102,382,218,558,2120,1288,1852,1074
feature_5677,0,0,0,0,5488,4220,3650,1458,6314,6850,6270,5080,6020,5926,3102,2298,3580,5760,2216,3678
feature_5678,0,0,0,0,8604,7180,7796,3894,11874,14728,10524,8226,9314,8428,4360,4402,6656,11026,3940,5990
feature_5679,146,0,0,0,64,124,0,110,0,254,158,398,180,112,122,0,1180,1114,800,1204
feature_5680,218,0,98,0,392,290,526,274,560,2324,1846,1770,226,470,314,592,5590,8254,7430,8494
feature_5681,866,1362,852,1274,1222,1098,728,612,436,644,390,472,1228,822,1084,666,506,0,506,620
feature_5682,222,188,170,0,1540,594,804,418,2670,2700,1442,1708,400,890,370,802,1348,1696,896,2138
feature_5683,0,180,222,140,1230,1326,1270,1038,1376,1264,1312,1556,1214,1238,0,0,0,1956,0,0
feature_5684,0,0,0,0,0,0,0,0,158,274,0,0,0,0,126,0,1260,1100,1436,1080
feature_5685,0,88,0,0,0,64,0,0,0,0,0,0,0,0,0,0,5352,1484,5282,1708
feature_5686,0,0,0,0,0,0,114,0,872,596,310,0,0,0,0,0,2752,2540,2648,1886
feature_5687,176,0,142,0,338,0,130,0,0,396,290,254,340,198,322,126,2834,1348,3998,1314
feature_5688,0,0,0,0,258,0,186,0,2616,3660,1980,2644,0,0,0,0,5432,8076,3798,9332
feature_5689,0,0,0,0,200,0,0,0,0,170,0,0,0,0,0,0,0,308,0,0
feature_5690,3794,1692,268,928,1700,2724,0,74,202,612,336,348,1658,2632,1050,212,0,0,0,0
feature_5691,0,0,0,0,0,0,0,0,1498,2514,994,1242,0,332,0,0,13180,3694,9438,1428
feature_5692,0,0,0,0,0,0,0,0,218,542,0,450,0,0,0,0,5218,4284,3260,4096
feature_5693,0,0,0,0,0,104,0,0,2002,2260,1890,296,0,0,0,0,1648,1094,1380,1260
feature_5694,86,0,0,0,0,0,112,0,0,0,0,0,0,0,0,816,1028,0,0,0
feature_5695,0,0,0,0,322,3116,94,3308,0,0,1134,824,0,2084,0,1812,0,0,0,1182
feature_5696,0,0,0,0,0,0,0,0,762,1166,440,674,0,0,0,0,706,2472,770,2660
feature_5697,0,0,0,0,0,0,0,0,2440,2566,1842,1588,0,0,0,0,1830,1738,1520,1222
feature_5698,0,140,0,0,256,0,178,174,656,0,428,340,122,0,154,74,6726,2182,6230,2358
feature_5699,0,0,0,0,6196,5860,5418,3042,12790,12618,13932,10808,6684,6112,3574,3128,5642,11566,4140,5374
feature_5700,0,0,0,0,2912,2720,2504,1530,4734,3494,4346,4144,3716,3658,1628,1406,2824,5250,2050,2204
feature_5701,0,0,0,0,3410,3540,2850,1246,5872,4934,4908,5018,4622,3478,2284,0,3106,7222,2076,3430
feature_5702,0,0,0,0,8580,7510,6806,4304,9786,8232,8738,8490,9046,7600,4202,3634,6386,9588,3892,5680
feature_5703,0,0,0,0,320,0,220,0,946,1178,930,1330,0,0,0,150,4182,3488,2922,3310
feature_5704,0,158,0,0,6122,2276,2560,2054,3660,4662,3026,3762,180,2114,292,1718,2994,3616,2142,3220
feature_5705,0,0,0,0,6332,7326,6982,3262,11246,9552,8100,7138,8522,7944,4826,2882,6268,10842,4782,5882
feature_5706,0,0,0,0,4570,3790,4314,2192,10052,8200,8910,6010,5678,4512,2374,1644,4158,8270,3296,4248
feature_5707,0,0,0,0,12352,10780,9374,5980,20648,21678,21196,13552,11892,9856,5994,4450,8280,16588,5826,9022
feature_5708,0,0,0,0,366,106,154,0,2716,3044,1992,2264,0,408,0,346,6702,7158,5940,7044
feature_5709,0,0,0,0,0,1910,1862,0,3454,2932,2636,0,2146,2166,0,1312,0,0,0,0
feature_5710,0,0,0,0,11866,8672,11464,5302,20936,18026,16176,13418,13512,12790,6492,5028,9930,17140,6702,10986
feature_5711,0,0,0,0,346,0,216,0,0,532,0,776,0,294,134,0,778,1336,598,1098
feature_5712,0,0,0,230,2822,1050,1682,1196,1200,1840,1234,2218,746,4930,976,6590,1814,3266,0,4134
feature_5713,0,42,0,102,176,512,172,376,6468,10596,5474,7560,126,980,192,1028,11156,5240,9718,6694
feature_5714,0,0,0,0,0,0,0,0,4756,3916,3564,3556,0,0,0,0,374,384,526,424
feature_5715,86,86,194,190,110,196,122,72,2914,3988,1598,2812,108,324,206,250,2008,1608,1988,1454
feature_5716,0,0,0,0,350,0,404,0,2748,3468,2248,2738,0,366,0,304,6172,6626,4810,6634
feature_5717,0,140,0,0,0,136,70,138,1992,3300,1294,2160,110,312,132,198,1856,974,1382,1062
feature_5718,66,0,0,0,200,162,178,172,1166,1052,1386,826,0,194,116,194,2596,1468,1844,0
feature_5719,0,0,0,0,0,0,0,0,1572,3008,974,1188,0,0,0,0,1430,634,972,846
feature_5720,0,0,0,0,0,264,0,0,3892,6322,2002,3464,0,0,0,0,3102,1350,2076,1388
feature_5721,98,170,160,190,222,214,214,250,1798,0,1082,1904,148,274,214,288,1690,918,1176,1176
feature_5722,0,0,0,0,0,0,0,0,4396,3736,3864,3218,0,0,0,0,474,248,310,556
feature_5723,0,0,0,0,0,0,142,0,4290,4470,3598,2852,0,0,0,0,0,0,484,374
feature_5724,0,0,0,0,0,0,382,210,698,616,354,748,0,144,0,0,1020,1618,526,1232
feature_5725,0,0,0,0,746,658,770,454,1074,886,1298,902,906,0,774,886,670,830,758,850
feature_5726,52,0,0,0,358,252,336,172,1004,1094,822,782,350,234,224,136,2638,1716,1962,1786
feature_5727,0,0,0,0,240,444,366,0,424,0,0,0,0,126,70,0,0,318,152,210
feature_5728,0,0,0,0,610,8128,406,6764,2040,1786,1784,1650,168,5964,0,6222,1620,2002,1002,1766
feature_5729,0,0,0,0,0,596,0,450,0,0,0,0,0,364,0,600,0,0,0,0
feature_5730,174,0,0,0,280,2044,218,2044,686,822,490,588,588,2458,0,1938,964,764,1080,1102
feature_5731,0,0,0,0,0,1440,0,1040,0,0,0,0,0,0,0,486,0,0,0,0
feature_5732,0,0,0,0,0,750,0,492,124,0,0,0,0,450,0,308,0,0,178,0
feature_5733,0,0,0,0,14366,15756,13672,8894,24084,27838,24474,18454,16486,13860,8060,5944,13054,20232,7170,10500
feature_5734,0,0,0,0,16476,13110,12158,6818,23920,24348,24160,19484,18446,15436,9180,6676,12718,25060,7206,12482
