feature_id,bunderbosbeek_1,bunderbosbeek_2,bunderbosbeek_3,bunderbosbeek_4,bunderbosbeek_5,bunderbosbeek_6,bunderbosbeek_7,bunderbosbeek_8,bunderbosbeek_9,bunderbosbeek_10,bunderbosbeek_11,bunderbosbeek_12,bunderbosbeek_13,bunderbosbeek_14,bunderbosbeek_15,oude beek goede tak_1,oude beek goede tak_2,oude beek goede tak_3,oude beek goede tak_4,oude beek goede tak_5,oude beek goede tak_6,oude beek goede tak_7,oude beek goede tak_8,oude beek goede tak_9,oude beek goede tak_10,oude beek goede tak_11,oude beek goede tak_12,oude beek goede tak_13,oude beek goede tak_14,seelbeek_1,seelbeek_2,seelbeek_3,seelbeek_4,seelbeek_5,seelbeek_6,seelbeek_7,seelbeek_8,seelbeek_9,seelbeek_10,seelbeek_11,seelbeek_12,seelbeek_13,seelbeek_14,seelbeek_15,seelbeek_16,strabekervloedgraaf_1,strabekervloedgraaf_2,strabekervloedgraaf_3,strabekervloedgraaf_4,strabekervloedgraaf_5,strabekervloedgraaf_6,strabekervloedgraaf_7,strabekervloedgraaf_8,strabekervloedgraaf_9,strabekervloedgraaf_10,strabekervloedgraaf_11,strabekervloedgraaf_12,strabekervloedgraaf_13,strabekervloedgraaf_14,strabekervloedgraaf_15
random405,0.228069036,0.091780699,0.818739039,0.848736142,0.249696356,0.175203307,0.242868789,0.116980531,0.241092394,0.806497853,0.635171451,0.842911739,0.066786074,0.97484646,0.702780804,0.718768726,0.474807453,0.694560849,0.429491613,0.277425936,0.178134143,0.642127006,0.964577867,0.888655234,0.545576348,0.276025206,0.103114158,0.938640994,0.366107161,0.410194937,0.687268893,0.921693312,0.283474254,0.255282374,0.886882894,0.416746291,0.732383104,0.628753861,0.502956483,0.250373767,0.156867731,0.460668086,0.851684211,0.487951637,0.364125164,0.801003709,0.480699447,0.446075156,0.786742915,0.656304786,0.232604366,0.054557464,0.837936244,0.004494919,0.295563853,0.874356275,0.102882886,0.19599486,0.197138553,0.805719914
random406,75.0,90.0,89.0,81.0,84.0,28.0,81.0,49.0,92.0,4.0,88.0,37.0,47.0,59.0,60.0,54.0,7.0,32.0,97.0,88.0,34.0,30.0,80.0,12.0,14.0,66.0,58.0,2.0,4.0,30.0,53.0,67.0,90.0,4.0,17.0,40.0,53.0,77.0,0.0,10.0,24.0,55.0,62.0,74.0,72.0,4.0,25.0,24.0,72.0,15.0,45.0,38.0,0.0,53.0,1.0,13.0,75.0,40.0,54.0,25.0
random407,0.0,7.0,10.0,7.0,10.0,5.0,3.0,1.0,2.0,9.0,0.0,1.0,10.0,6.0,7.0,8.0,0.0,5.0,1.0,8.0,0.0,6.0,9.0,1.0,8.0,6.0,10.0,0.0,6.0,4.0,2.0,8.0,8.0,7.0,8.0,9.0,4.0,3.0,3.0,10.0,8.0,9.0,1.0,7.0,7.0,1.0,3.0,8.0,10.0,6.0,10.0,3.0,0.0,10.0,7.0,10.0,4.0,3.0,7.0,9.0
random408,0.463958399,0.752175067,0.715789481,0.521259157,0.470364433,0.892908635,0.936283893,0.242192487,0.274793226,0.964273601,0.195289958,0.913719673,0.342425778,0.098007081,0.596979925,0.088428142,0.157164268,0.958378987,0.525909669,0.531339156,0.416213671,0.285264892,0.686645413,0.078285851,0.411463041,0.338046869,0.689938094,0.202306258,0.987200704,0.432212942,0.880019669,0.989810484,0.890666213,0.428137166,0.059332621,0.589419085,0.259863302,0.747244851,0.265015015,0.556730696,0.024291064,0.079879003,0.247766019,0.476979846,0.977927374,0.622142621,0.79374896,0.264421355,0.815911933,0.225425035,0.564464716,0.400639982,0.957219037,0.772435494,0.163515634,0.147813648,0.905502683,0.092108709,0.152514922,0.555672888
random409,0.170628699,0.447428381,0.939816249,0.5362136,0.827909304,0.951958954,0.382585998,0.864384932,0.425476532,0.696532338,0.186346748,0.48036376,0.332151513,0.104252075,0.499529147,0.169827983,0.803283956,0.760321246,0.167120931,0.369542637,0.592808542,0.749413689,0.51381279,0.116222471,0.854500861,0.116793079,0.946821877,0.95239127,0.895407033,0.224771771,0.945040365,0.652757433,0.558810277,0.923787053,0.790165864,0.344958819,0.189681943,0.349976772,0.90891456,0.213448666,0.661306083,0.77085034,0.034373348,0.291909811,0.213219432,0.105005253,0.786695156,0.664578375,0.567645784,0.281450301,0.795470051,0.274032183,0.98806889,0.394090059,0.381801826,0.905337766,0.863634841,0.882678691,0.602073095,0.329119079
random41,0.710478234,0.113980726,0.165133166,0.408632943,0.489933724,0.430425193,0.096031186,0.273397701,0.989133399,0.651345512,0.582953865,0.160574395,0.594726926,0.973457871,0.315141733,0.285965776,0.660971732,0.548932434,0.799735865,0.859528079,0.479807319,0.190323293,0.930355331,0.997068186,0.912328913,0.063549403,0.822549092,0.423607614,0.015784522,0.995753204,0.05368021,0.070883846,0.886088776,0.91700516,0.480914351,0.141090496,0.763953966,0.003059947,0.446656915,0.125014579,0.00447803,0.866588818,0.878629836,0.403836926,0.622183714,0.70474942,0.153106503,0.921697474,0.425116529,0.334836695,0.955730628,0.765220815,0.914688777,0.363353817,0.45078433,0.538494856,0.174989889,0.599502858,0.94488544,0.395289053
random410,63.0,66.0,19.0,99.0,3.0,65.0,0.0,96.0,82.0,76.0,2.0,82.0,34.0,97.0,20.0,5.0,2.0,58.0,86.0,9.0,31.0,9.0,100.0,47.0,76.0,93.0,86.0,95.0,87.0,1.0,69.0,1.0,63.0,14.0,55.0,52.0,71.0,17.0,77.0,21.0,5.0,60.0,26.0,31.0,39.0,1.0,2.0,93.0,13.0,98.0,25.0,76.0,21.0,93.0,32.0,16.0,43.0,76.0,29.0,63.0
random411,2.0,6.0,7.0,0.0,10.0,7.0,10.0,3.0,9.0,10.0,6.0,1.0,7.0,3.0,10.0,1.0,6.0,8.0,7.0,2.0,4.0,2.0,1.0,3.0,3.0,9.0,3.0,5.0,6.0,8.0,3.0,3.0,4.0,8.0,4.0,3.0,9.0,8.0,7.0,1.0,7.0,8.0,7.0,6.0,6.0,10.0,3.0,10.0,3.0,7.0,2.0,4.0,7.0,6.0,8.0,6.0,4.0,9.0,0.0,6.0
random412,0.361626835,0.282186105,0.072787228,0.979190751,0.025211915,0.834053347,0.227071933,0.598315017,0.997095569,0.181582965,0.788059062,0.465545016,0.082426291,0.924562339,0.660671993,0.224886515,0.107524618,0.899989321,0.360120607,0.562871951,0.178388452,0.95013091,0.956150915,0.230891157,0.834973311,0.546392888,0.889370805,0.155880981,0.132391545,0.178362163,0.737734308,0.578584655,0.036675497,0.604583446,0.93417023,0.882260761,0.425271255,0.088824318,0.525256974,0.342550343,0.437598219,0.397156028,0.997532628,0.53229979,0.408739422,0.567010946,0.464741734,0.274328396,0.14763496,0.223511848,0.438185553,0.006821008,0.680070414,0.934823675,0.620248473,0.111162651,0.677257587,0.969344465,0.723687519,0.279110329
random413,0.268545061,0.544211838,0.492060579,0.605418859,0.519850397,0.456920267,0.496154392,0.358990753,0.358754421,0.402647727,0.626736572,0.418655104,0.312027849,0.758788392,0.018506687,0.611741632,0.669540346,0.933987325,0.288363597,0.202066266,0.445486881,0.152802959,0.045882355,0.192290733,0.495472868,0.545056836,0.13322669,0.198002264,0.716280956,0.685087705,0.138751249,0.965737434,0.299041669,0.223706337,0.682725106,0.432294253,0.86395141,0.165719197,0.047831844,0.431105409,0.285262521,0.23229137,0.354605373,0.335120939,0.725649126,0.993655174,0.032644031,0.225209135,0.067450678,0.739790167,0.873146002,0.784318444,0.673070103,0.342656899,0.577918139,0.263597539,0.461777613,0.90695385,0.571684234,0.822551283
random414,2.0,67.0,77.0,6.0,31.0,56.0,73.0,42.0,94.0,24.0,75.0,98.0,54.0,42.0,98.0,14.0,92.0,77.0,38.0,46.0,45.0,52.0,59.0,25.0,34.0,78.0,56.0,16.0,91.0,52.0,78.0,61.0,91.0,31.0,82.0,46.0,63.0,54.0,17.0,21.0,13.0,32.0,43.0,22.0,87.0,37.0,46.0,30.0,68.0,3.0,43.0,16.0,64.0,1.0,55.0,66.0,84.0,56.0,14.0,34.0
random415,4.0,9.0,4.0,9.0,4.0,7.0,4.0,5.0,9.0,0.0,10.0,4.0,8.0,2.0,0.0,3.0,5.0,2.0,9.0,5.0,8.0,8.0,3.0,4.0,1.0,5.0,2.0,8.0,4.0,1.0,3.0,10.0,3.0,8.0,0.0,0.0,8.0,8.0,4.0,9.0,6.0,2.0,9.0,4.0,8.0,3.0,8.0,0.0,0.0,7.0,9.0,6.0,9.0,8.0,0.0,7.0,3.0,8.0,8.0,9.0
random416,0.697719956,0.093088344,0.427512429,0.556156494,0.078946184,0.397752493,0.982764034,0.203761688,0.902414404,0.372844196,0.197172797,0.883448521,0.611836452,0.497573976,0.963700006,0.29573569,0.872533212,0.483697948,0.825813682,0.471551313,0.593587709,0.251934635,0.860950801,0.220668248,0.657768238,0.286479945,0.743468443,0.139428112,0.382194339,0.156247998,0.191740742,0.498330944,0.531895355,0.550675667,0.697541615,0.79410758,0.608678781,0.236977587,0.855581875,0.079133858,0.645901392,0.446096149,0.566569721,0.451471193,0.008125976,0.193090796,0.794289665,0.292520943,0.698135238,0.697757869,0.198679509,0.669129925,0.886843144,0.459048411,0.958489776,0.372178023,0.092627283,0.497590029,0.970109891,0.272957309
random417,0.529720345,0.335646336,0.129088094,0.788371404,0.095559788,0.840728254,0.435427215,0.307620347,0.82589213,0.503162577,0.390429439,0.509916833,0.123225468,0.99445644,0.757221352,0.459823608,0.009609851,0.489797177,0.274341215,0.863261119,0.80651907,0.394014768,0.793649839,0.965385797,0.522092849,0.986230649,0.689344188,0.23937542,0.01958198,0.013353517,0.043484566,0.665278669,0.845679347,0.401483189,0.205561959,0.186800263,0.681723702,0.053212979,0.534999478,0.117516013,0.843721174,0.054180885,0.662161882,0.716314878,0.044773841,0.489967172,0.793596817,0.875725615,0.152538056,0.938742558,0.629674723,0.514813999,0.289275174,0.395488827,0.865813877,0.499524486,0.558713873,0.002381753,0.107135948,0.615341276
random418,73.0,27.0,33.0,41.0,10.0,21.0,100.0,32.0,74.0,89.0,22.0,47.0,13.0,94.0,10.0,100.0,84.0,18.0,1.0,57.0,32.0,38.0,32.0,12.0,32.0,51.0,85.0,88.0,62.0,87.0,38.0,89.0,65.0,8.0,14.0,59.0,23.0,12.0,55.0,8.0,95.0,46.0,65.0,42.0,13.0,27.0,75.0,79.0,67.0,91.0,86.0,96.0,9.0,83.0,42.0,17.0,24.0,78.0,64.0,67.0
random419,7.0,0.0,1.0,9.0,9.0,4.0,0.0,1.0,3.0,2.0,1.0,1.0,9.0,10.0,1.0,1.0,9.0,1.0,3.0,0.0,5.0,5.0,3.0,4.0,9.0,2.0,10.0,8.0,5.0,7.0,1.0,6.0,4.0,6.0,2.0,6.0,3.0,8.0,8.0,0.0,4.0,9.0,1.0,6.0,7.0,2.0,2.0,6.0,10.0,5.0,7.0,5.0,2.0,0.0,10.0,8.0,1.0,2.0,6.0,2.0
random42,71.0,78.0,79.0,2.0,5.0,71.0,16.0,97.0,81.0,20.0,59.0,40.0,39.0,81.0,73.0,69.0,19.0,90.0,82.0,65.0,60.0,0.0,8.0,43.0,39.0,56.0,95.0,5.0,68.0,20.0,77.0,85.0,82.0,80.0,26.0,18.0,79.0,83.0,28.0,96.0,61.0,59.0,77.0,6.0,72.0,26.0,68.0,99.0,88.0,2.0,7.0,90.0,51.0,58.0,40.0,63.0,41.0,85.0,77.0,5.0
random420,0.804508055,0.67688438,0.768417992,0.577881884,0.185661358,0.386166156,0.122413864,0.06247646,0.144078994,0.988391668,0.481790982,0.095134198,0.350373456,0.533009781,0.797388347,0.570614243,0.629401478,0.606104046,0.907344382,0.5431492,0.625322143,0.469240379,0.633024165,0.773066556,0.634626572,0.29357351,0.535083968,0.296211387,0.513578344,0.505372121,0.716101807,0.582470338,0.271372616,0.807288953,0.531892243,0.729215242,0.922722198,0.402798496,0.622021053,0.710057373,0.335306615,0.102140141,0.555707979,0.318383689,0.579330256,0.082887224,0.91890304,0.86474069,0.334150677,0.461380177,0.24315158,0.878254775,0.537520716,0.296352607,0.88000232,0.310008526,0.895836313,0.289504572,0.684335841,0.695225751
random421,0.982953235,0.354128824,0.295543482,0.772314732,0.623836638,0.490291017,0.295596826,0.495748959,0.66404322,0.403074067,0.067639718,0.896722195,0.049401323,0.224763675,0.179496241,0.969689549,0.497014007,0.95424773,0.309977965,0.319987781,0.083572404,0.317376735,0.514647787,0.241271688,0.765669987,0.213453124,0.167745556,0.071110164,0.015661346,0.219951463,0.509191964,0.761080471,0.681599606,0.854948047,0.517435496,0.029944358,0.945782835,0.068181328,0.856570482,0.406613321,0.829164615,0.084617001,0.832254735,0.271949024,0.938136009,0.093399655,0.288093612,0.978175986,0.839672353,0.141913978,0.701227469,0.018139106,0.649061809,0.568363334,0.583660932,0.718625525,0.723257572,0.798196784,0.922067076,0.11048497
random422,60.0,35.0,74.0,86.0,65.0,7.0,32.0,95.0,74.0,91.0,90.0,74.0,0.0,4.0,50.0,31.0,55.0,17.0,8.0,43.0,23.0,97.0,0.0,60.0,25.0,28.0,83.0,57.0,37.0,15.0,48.0,19.0,96.0,80.0,84.0,98.0,1.0,53.0,69.0,18.0,38.0,48.0,29.0,72.0,41.0,55.0,54.0,63.0,41.0,81.0,32.0,46.0,0.0,52.0,65.0,75.0,79.0,69.0,41.0,14.0
random423,10.0,8.0,10.0,3.0,10.0,6.0,5.0,2.0,4.0,0.0,2.0,0.0,1.0,7.0,1.0,10.0,7.0,5.0,1.0,8.0,3.0,3.0,1.0,1.0,9.0,1.0,3.0,8.0,7.0,1.0,0.0,9.0,2.0,5.0,3.0,5.0,2.0,6.0,4.0,7.0,10.0,3.0,10.0,7.0,4.0,3.0,1.0,5.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,10.0,3.0,2.0,5.0,6.0
random424,0.376994441,0.027948965,0.887309452,0.775058291,0.710804947,0.681510501,0.863390613,0.616917511,0.900974913,0.869771639,0.229644031,0.847706692,0.839802198,0.282681227,0.59314237,0.654016906,0.765858912,0.89435014,0.095179154,0.504220432,0.193483134,0.341255337,0.477427389,0.994492437,0.57322612,0.480272528,0.222227941,0.240838676,0.263293842,0.291516709,0.479332711,0.527203195,0.699768964,0.275185562,0.84071817,0.659228739,0.091149852,0.450853597,0.565987931,0.865032047,0.086168431,0.764409397,0.885175299,0.044873846,0.274906748,0.45669725,0.27694896,0.477371255,0.183074634,0.47694957,0.663749339,0.953228915,0.340438831,0.835723318,0.199699128,0.449432272,0.798979296,0.167948224,0.681407739,0.150854735
random425,0.389398938,0.446125188,0.409951755,0.085295547,0.478277511,0.372574391,0.411202358,0.659177176,0.480748429,0.172272539,0.030047383,0.857075235,0.941409295,0.855888521,0.394583859,0.744015184,0.776738712,0.292028819,0.328429264,0.042523239,0.033497578,0.091857389,0.420270597,0.389140956,0.002202539,0.879948572,0.27184422,0.67422467,0.024061452,0.846664838,0.422581766,0.912027153,0.330837631,0.434840789,0.349997538,0.968090511,0.464417862,0.897217022,0.962006271,0.012652688,0.275217544,0.77134464,0.898289121,0.446473273,0.181946323,0.786566818,0.923761712,0.661117271,0.614772906,0.268656892,0.211217548,0.156208688,0.773465514,0.030661434,0.622437548,0.694125817,0.205764987,0.486294772,0.966997909,0.159120067
random426,16.0,74.0,55.0,64.0,31.0,66.0,63.0,40.0,42.0,29.0,1.0,10.0,86.0,84.0,86.0,28.0,56.0,19.0,54.0,48.0,96.0,90.0,92.0,55.0,89.0,82.0,46.0,51.0,86.0,28.0,37.0,57.0,68.0,67.0,37.0,18.0,10.0,48.0,4.0,42.0,4.0,36.0,22.0,22.0,1.0,31.0,58.0,21.0,100.0,84.0,30.0,23.0,94.0,17.0,48.0,39.0,50.0,48.0,63.0,33.0
random427,3.0,3.0,4.0,5.0,4.0,5.0,0.0,10.0,0.0,3.0,8.0,6.0,3.0,6.0,8.0,5.0,5.0,0.0,6.0,2.0,5.0,8.0,0.0,3.0,2.0,6.0,4.0,4.0,6.0,4.0,8.0,3.0,4.0,0.0,7.0,6.0,1.0,1.0,10.0,9.0,10.0,8.0,3.0,10.0,3.0,7.0,3.0,7.0,2.0,7.0,1.0,0.0,6.0,4.0,10.0,0.0,7.0,4.0,1.0,10.0
random428,0.87242434,0.904572493,0.064348913,0.177047886,0.293725385,0.616953743,0.452278809,0.906684285,0.019173868,0.59517233,0.452148662,0.70911845,0.265611447,0.309386135,0.126553711,0.085330448,0.444254842,0.7589861,0.486271983,0.587528141,0.66181231,0.704896885,0.966917931,0.091140789,0.211619218,0.841903449,0.223966409,0.477187595,0.671085214,0.195182078,0.128623754,0.626803852,0.462778438,0.139584579,0.988603452,0.074850023,0.292277598,0.744350281,0.705978868,0.404206464,0.20429563,0.545502825,0.062281589,0.297612114,0.430941175,0.138304694,0.401853496,0.489862395,0.935190723,0.125672843,0.347433954,0.759408646,0.503316681,0.025855109,0.796365469,0.673481743,0.935223251,0.743821304,0.241444751,0.734928818
random429,0.844152215,0.439875026,0.370533406,0.853048695,0.081389597,0.746549827,0.531442801,0.162915968,0.278916823,0.591662016,0.777507038,0.684359732,0.946069388,0.934809961,0.461017922,0.825735978,0.206641775,0.454188901,0.360137847,0.659905695,0.165385433,0.528501061,0.944515068,0.904974322,0.253395302,0.89086048,0.024520291,0.662481234,0.728985637,0.424760315,0.32764235,0.726383214,0.546725617,0.903246546,0.868865269,0.299861379,0.254272001,0.937660109,0.474212815,0.817389087,0.24652714,0.835709287,0.196617646,0.855415508,0.753506919,0.40172543,0.228001902,0.653964584,0.144734557,0.624001768,0.168588,0.991414331,0.780146699,0.637493003,0.595717743,0.36582688,0.814372211,0.974713117,0.026710813,0.504749858
random43,1.0,5.0,5.0,6.0,3.0,8.0,7.0,0.0,6.0,5.0,6.0,9.0,2.0,6.0,8.0,5.0,10.0,3.0,10.0,7.0,1.0,9.0,1.0,10.0,7.0,4.0,4.0,1.0,3.0,8.0,1.0,0.0,2.0,10.0,6.0,1.0,6.0,2.0,2.0,5.0,10.0,8.0,1.0,8.0,10.0,6.0,8.0,0.0,6.0,10.0,7.0,6.0,5.0,1.0,5.0,3.0,5.0,1.0,9.0,6.0
random430,92.0,48.0,19.0,67.0,85.0,17.0,42.0,68.0,24.0,59.0,75.0,59.0,33.0,31.0,84.0,54.0,0.0,6.0,75.0,13.0,18.0,90.0,14.0,82.0,14.0,71.0,6.0,63.0,55.0,7.0,22.0,3.0,4.0,35.0,52.0,44.0,33.0,38.0,43.0,97.0,43.0,7.0,98.0,53.0,19.0,24.0,95.0,8.0,24.0,97.0,40.0,57.0,27.0,85.0,27.0,15.0,9.0,9.0,13.0,46.0
random431,5.0,4.0,1.0,9.0,10.0,10.0,8.0,10.0,6.0,3.0,5.0,6.0,10.0,5.0,1.0,4.0,7.0,4.0,0.0,0.0,0.0,0.0,6.0,8.0,3.0,9.0,0.0,6.0,5.0,5.0,8.0,2.0,0.0,6.0,3.0,1.0,9.0,2.0,7.0,0.0,5.0,1.0,6.0,4.0,1.0,9.0,4.0,9.0,3.0,0.0,8.0,7.0,3.0,9.0,3.0,2.0,4.0,3.0,2.0,0.0
random432,0.191643233,0.867108342,0.38658772,0.241638092,0.019307941,0.176288265,0.647730606,0.725888319,0.537066656,0.330093679,0.795713621,0.464648607,0.362780893,0.35833896,0.344409681,0.575083445,0.036169598,0.073297589,0.52529795,0.791122433,0.926833703,0.746232382,0.08307169,0.801977943,0.464427255,0.187675781,0.977009622,0.280947653,0.918327557,0.909601561,0.922342927,0.790055752,0.1650671,0.189372651,0.783857971,0.68917756,0.302659294,0.590891188,0.363709179,0.72623988,0.563295053,0.327551015,0.507097867,0.286623148,0.218256301,0.759565012,0.457839549,0.451994446,0.459746716,0.409590848,0.094603507,0.604182878,0.011183515,0.216783464,0.226223983,0.286494164,0.638676075,0.595761777,0.622165023,0.069719395
random433,0.668232048,0.506083897,0.829950003,0.371863988,0.624588877,0.180234677,0.323045703,0.012299442,0.482630209,0.547252623,0.552963837,0.197025161,0.017177672,0.81366427,0.081133428,0.183998392,0.222226558,0.583412154,0.959403328,0.832673215,0.585483589,0.663972371,0.883878427,0.546803392,0.342340604,0.216284416,0.568501207,0.746774243,0.234800285,0.252886699,0.060715643,0.713429767,0.195144916,0.433937153,0.826239609,0.498885102,0.534052817,0.378625803,0.334859864,0.969029775,0.568081006,0.243176641,0.556091196,0.001245481,0.131959954,0.060901303,0.158241458,0.112829703,0.469903863,0.589698241,0.766138964,0.142133267,0.390203719,0.641130869,0.145470737,0.998708697,0.052486998,0.319252349,0.009298075,0.447745382
random434,72.0,93.0,78.0,16.0,83.0,32.0,6.0,15.0,61.0,42.0,36.0,51.0,30.0,56.0,55.0,80.0,50.0,16.0,48.0,73.0,23.0,10.0,87.0,37.0,79.0,43.0,64.0,24.0,50.0,74.0,88.0,52.0,87.0,82.0,25.0,91.0,94.0,38.0,59.0,45.0,65.0,15.0,49.0,20.0,73.0,56.0,93.0,26.0,2.0,78.0,67.0,30.0,47.0,59.0,59.0,7.0,21.0,23.0,5.0,31.0
random435,4.0,3.0,5.0,10.0,2.0,9.0,7.0,1.0,7.0,1.0,6.0,1.0,4.0,3.0,0.0,9.0,7.0,5.0,0.0,10.0,1.0,0.0,10.0,1.0,9.0,3.0,9.0,0.0,8.0,0.0,9.0,5.0,9.0,3.0,7.0,2.0,9.0,10.0,9.0,5.0,8.0,1.0,9.0,1.0,10.0,0.0,6.0,2.0,3.0,7.0,0.0,0.0,3.0,5.0,6.0,7.0,8.0,4.0,3.0,9.0
random436,0.823967289,0.885869713,0.200713879,0.841615246,0.965256972,0.273653525,0.188034973,0.62307275,0.259648791,0.914790094,0.722495743,0.012034364,0.332277682,0.246449724,0.10629114,0.30534049,0.715001933,0.287358205,0.050414767,0.881892887,0.069087079,0.957814268,0.321684069,0.312352916,0.201391202,0.506456454,0.798780793,0.649034004,0.487393156,0.871571567,0.143699443,0.911449939,0.84819737,0.368224478,0.490776931,0.203404492,0.599984277,0.392231875,0.56874919,0.87864916,0.102444041,0.644247386,0.458268048,0.136499694,0.777419703,0.819191124,0.964292403,0.749543195,0.14990576,0.244195675,0.308031868,0.417067429,0.696528087,0.094952186,0.505703402,0.061026316,0.890494713,0.287244408,0.187333286,0.680312447
random437,0.541537887,0.835827743,0.718244993,0.948621905,0.310716852,0.1137789,0.906403976,0.720416335,0.009374376,0.666711874,0.997071707,0.368466849,0.73453643,0.596093075,0.867124875,0.331629121,0.469947905,0.739586922,0.110413067,0.488317091,0.345168388,0.853716023,0.145424467,0.927142861,0.655433063,0.800716035,0.075161836,0.630960808,0.474725204,0.804949522,0.682172826,0.613006993,0.7166918,0.431638587,0.526553403,0.233050645,0.905953032,0.094149866,0.185003996,0.443115238,0.57275645,0.032363092,0.200681763,0.335695421,0.651596673,0.657278644,0.300141535,0.755842321,0.392232499,0.281596118,0.448756494,0.194677307,0.565503933,0.849983196,0.262638759,0.234617101,0.246068961,0.323941161,0.562092152,0.261666971
random438,72.0,26.0,83.0,47.0,11.0,82.0,11.0,37.0,91.0,53.0,52.0,0.0,4.0,38.0,21.0,1.0,72.0,20.0,50.0,23.0,19.0,63.0,78.0,69.0,85.0,52.0,75.0,50.0,27.0,83.0,6.0,91.0,41.0,52.0,72.0,37.0,44.0,31.0,71.0,87.0,3.0,24.0,34.0,89.0,16.0,46.0,34.0,52.0,49.0,0.0,22.0,89.0,4.0,99.0,16.0,72.0,97.0,55.0,32.0,13.0
random439,6.0,6.0,1.0,4.0,3.0,2.0,10.0,1.0,2.0,4.0,0.0,6.0,5.0,1.0,6.0,0.0,10.0,3.0,7.0,10.0,2.0,9.0,7.0,10.0,0.0,1.0,1.0,9.0,4.0,3.0,1.0,5.0,4.0,3.0,0.0,9.0,4.0,2.0,1.0,7.0,7.0,1.0,9.0,8.0,10.0,8.0,8.0,10.0,8.0,0.0,6.0,1.0,7.0,1.0,9.0,10.0,10.0,3.0,7.0,10.0
random44,0.422586706,0.583583964,0.32658952,0.638477625,0.88125087,0.336852961,0.778519289,0.984257497,0.53947367,0.49733203,0.731952741,0.299031263,0.155610129,0.510710921,0.93997399,0.950964163,0.777318978,0.994210248,0.790094999,0.352224378,0.896303358,0.38387004,0.95361155,0.631191807,0.944740291,0.6007009,0.711101847,0.014829812,0.875300142,0.779177177,0.207470247,0.988475034,0.099152633,0.905447351,0.932358301,0.012206507,0.135766704,0.068808336,0.01244274,0.123691367,0.3471746,0.734020508,0.168629765,0.174691504,0.143028417,0.107699958,0.841921842,0.246893885,0.127030526,0.969032141,0.336243461,0.577481638,0.871345223,0.247922098,0.137785775,0.627322265,0.090717999,0.303816607,0.419278076,0.140102223
random440,0.086006614,0.763374479,0.271301299,0.464082868,0.434803859,0.795108889,0.192943647,0.066139453,0.265833139,0.067368582,0.411995719,0.074422719,0.065645351,0.931092207,0.953115567,0.316738809,0.253082767,0.248189075,0.40515853,0.097593637,0.592962752,0.302485808,0.420236322,0.804917117,0.467306431,0.588280157,0.13514242,0.999623724,0.923592474,0.36065514,0.576728079,0.919923623,0.902749483,0.672565401,0.091440526,0.732233508,0.044605997,0.586232211,0.878029797,0.289823336,0.278914311,0.697914471,0.783533009,0.254976957,0.610163514,0.363416,0.577861468,0.72126193,0.391230639,0.50158758,0.238190192,0.343707207,0.752545122,0.840326247,0.458692535,0.63845166,0.722679663,0.599502134,0.221600872,0.082894502
random441,0.654512193,0.495764619,0.998788957,0.669220543,0.827355921,0.172310667,0.63140152,0.82657224,0.078428297,0.246622702,0.418023271,0.471257697,0.218880444,0.308674385,0.07814198,0.747310499,0.993483521,0.380355059,0.412391613,0.168368219,0.119333416,0.924497702,0.39585681,0.946451204,0.071073604,0.962271043,0.408509098,0.832440874,0.618048874,0.270830542,0.493725614,0.399244037,0.390451422,0.195724966,0.263898757,0.088382378,0.187215296,0.929003043,0.676873135,0.920268544,0.125476345,0.236160805,0.523222993,0.875401039,0.040312946,0.32057908,0.182544887,0.881468365,0.025764381,0.060041528,0.336760618,0.448296381,0.839428228,0.175994137,0.33230255,0.492687866,0.434246748,0.480950542,0.550589421,0.318748521
random442,60.0,47.0,79.0,56.0,84.0,10.0,60.0,45.0,28.0,92.0,56.0,77.0,31.0,43.0,97.0,85.0,100.0,43.0,32.0,67.0,67.0,90.0,57.0,30.0,2.0,90.0,15.0,62.0,28.0,64.0,18.0,31.0,47.0,39.0,88.0,3.0,24.0,66.0,27.0,84.0,39.0,39.0,97.0,15.0,87.0,75.0,30.0,50.0,36.0,76.0,75.0,82.0,24.0,33.0,7.0,3.0,46.0,78.0,55.0,6.0
random443,6.0,0.0,5.0,8.0,8.0,6.0,8.0,8.0,3.0,8.0,7.0,2.0,0.0,2.0,10.0,3.0,0.0,10.0,2.0,0.0,7.0,10.0,1.0,10.0,10.0,1.0,0.0,4.0,4.0,4.0,3.0,9.0,0.0,3.0,8.0,6.0,0.0,8.0,0.0,5.0,2.0,4.0,5.0,8.0,9.0,10.0,2.0,2.0,9.0,8.0,2.0,5.0,6.0,10.0,6.0,5.0,8.0,8.0,9.0,0.0
random444,0.727609935,0.593492313,0.722281146,0.889399164,0.583723459,0.209225491,0.748164561,0.4609233,0.794440617,0.352744806,0.134648811,0.187389112,0.707905334,0.505713227,0.590702557,0.449203106,0.472549458,0.755719307,0.036162112,0.046571543,0.265500496,0.443452583,0.858997141,0.65744066,0.136133531,0.152834304,0.75342253,0.504209361,0.695288036,0.081591783,0.665763068,0.335941882,0.885916487,0.686270498,0.734505114,0.215086616,0.270539978,0.106875167,0.526350142,0.98007655,0.408625569,0.817927246,0.384909648,0.865013579,0.332343753,0.89205206,0.421630602,0.941953936,0.171134022,0.654169952,0.097451295,0.683040619,0.674486898,0.152536895,0.732380533,0.401568948,0.426011349,0.519162631,0.704958652,0.826519902
