feature_id,bunderbosbeek_1,bunderbosbeek_2,bunderbosbeek_3,bunderbosbeek_4,bunderbosbeek_5,bunderbosbeek_6,bunderbosbeek_7,bunderbosbeek_8,bunderbosbeek_9,bunderbosbeek_10,bunderbosbeek_11,bunderbosbeek_12,bunderbosbeek_13,bunderbosbeek_14,bunderbosbeek_15,oude beek goede tak_1,oude beek goede tak_2,oude beek goede tak_3,oude beek goede tak_4,oude beek goede tak_5,oude beek goede tak_6,oude beek goede tak_7,oude beek goede tak_8,oude beek goede tak_9,oude beek goede tak_10,oude beek goede tak_11,oude beek goede tak_12,oude beek goede tak_13,oude beek goede tak_14,seelbeek_1,seelbeek_2,seelbeek_3,seelbeek_4,seelbeek_5,seelbeek_6,seelbeek_7,seelbeek_8,seelbeek_9,seelbeek_10,seelbeek_11,seelbeek_12,seelbeek_13,seelbeek_14,seelbeek_15,seelbeek_16,strabekervloedgraaf_1,strabekervloedgraaf_2,strabekervloedgraaf_3,strabekervloedgraaf_4,strabekervloedgraaf_5,strabekervloedgraaf_6,strabekervloedgraaf_7,strabekervloedgraaf_8,strabekervloedgraaf_9,strabekervloedgraaf_10,strabekervloedgraaf_11,strabekervloedgraaf_12,strabekervloedgraaf_13,strabekervloedgraaf_14,strabekervloedgraaf_15
random316,0.313184712,0.977888464,0.597118361,0.288335744,0.816456211,0.14733282,0.711471233,0.832261979,0.249955219,0.172543448,0.776072276,0.845517525,0.12448589,0.454476575,0.952816163,0.315095339,0.993227449,0.83617113,0.507283419,0.054801718,0.014685358,0.365997759,0.549111173,0.33369802,0.892246767,0.08960834,0.510042468,0.001293368,0.131517546,0.279239255,0.708133393,0.909376821,0.587454537,0.592114021,0.108943775,0.480814358,0.022565231,0.370072686,0.758525533,0.076066551,0.262537226,0.159116075,0.740955788,0.691244578,0.271563924,0.723185969,0.868842376,0.807442801,0.838253915,0.158529491,0.451167297,0.176875765,0.339959161,0.264651428,0.217351083,0.69274509,0.458215915,0.486104798,0.000343184,0.936747143
random317,0.94031722,0.574859388,0.760208093,0.633878681,0.726185882,0.662989667,0.947688288,0.206469057,0.845874362,0.958464655,0.819088364,0.324111813,0.937411802,0.87864022,0.201975811,0.597564197,0.286385052,0.951263192,0.072711493,0.046125924,0.747492414,0.439453693,0.13684044,0.019035209,0.426964143,0.923050466,0.956340816,0.076040191,0.184545938,0.564086351,0.334692749,0.233277516,0.42294803,0.109714798,0.057761775,0.340652165,0.427001466,0.636998497,0.476770358,0.135728185,0.245905713,0.277088672,0.353284746,0.467584732,0.033628029,0.609512275,0.909657657,0.550200683,0.682874747,0.445341572,0.423421042,0.325163418,0.864500508,0.636183442,0.095580054,0.731948958,0.96216984,0.184179413,0.444856484,0.699314474
random318,45.0,31.0,19.0,20.0,40.0,37.0,80.0,93.0,55.0,74.0,81.0,72.0,50.0,39.0,92.0,48.0,99.0,11.0,7.0,4.0,27.0,4.0,31.0,66.0,97.0,52.0,67.0,77.0,81.0,13.0,52.0,68.0,48.0,3.0,93.0,94.0,3.0,19.0,72.0,13.0,5.0,86.0,4.0,34.0,71.0,93.0,73.0,94.0,66.0,69.0,74.0,85.0,95.0,35.0,72.0,5.0,81.0,20.0,76.0,38.0
random319,4.0,1.0,5.0,10.0,1.0,6.0,9.0,4.0,10.0,10.0,6.0,0.0,7.0,8.0,8.0,2.0,4.0,9.0,3.0,3.0,10.0,3.0,6.0,9.0,5.0,9.0,6.0,2.0,10.0,9.0,7.0,0.0,4.0,6.0,4.0,3.0,3.0,7.0,6.0,0.0,0.0,0.0,4.0,9.0,9.0,10.0,7.0,9.0,4.0,1.0,7.0,0.0,6.0,10.0,6.0,4.0,8.0,3.0,3.0,9.0
random32,0.326531017,0.682220611,0.01762208,0.059402858,0.331075243,0.654685345,0.230049138,0.767417811,0.250847462,0.473490663,0.424653522,0.733726857,0.272985328,0.887792211,0.012268448,0.574092466,0.08786249,0.178071918,0.380147845,0.806015657,0.267475437,0.835152845,0.338787603,0.272008752,0.06216769,0.537705297,0.887119923,0.003304344,0.343402657,0.834531086,0.6030728,0.371493337,0.218966209,0.665616373,0.794432095,0.957420186,0.901124053,0.374311977,0.82119716,0.520815361,0.789394808,0.059302864,0.942558676,0.254304111,0.705176311,0.772320634,0.76830336,0.323578653,0.816741088,0.081466834,0.061778676,0.546475577,0.851127541,0.097091,0.024307571,0.911621108,0.309707894,0.168399707,0.898690359,0.81447315
random320,0.905665856,0.078303955,0.336385784,0.848223051,0.549775925,0.147007552,0.47420996,0.019310731,0.733841654,0.026591491,0.717387392,0.115834399,0.353331163,0.6860542,0.728795598,0.838623341,0.412330295,0.993541557,0.607702301,0.420424376,0.588385145,0.603386781,0.338037043,0.911170524,0.090249501,0.509298717,0.59360611,0.721874019,0.704687238,0.004366384,0.775042662,0.572629509,0.299601883,0.30221883,0.364522914,0.776677473,0.800992322,0.630269211,0.434814228,0.774303459,0.271371396,0.469848312,0.640474478,0.451125313,0.238616781,0.156080981,0.878790936,0.893556896,0.256672079,0.26928652,0.462845673,0.341570168,0.640422262,0.03598716,0.15094731,0.096694868,0.377824816,0.899661967,0.711653219,0.380656878
random321,0.58284489,0.077662078,0.882553908,0.689061348,0.889851601,0.217881093,0.04633091,0.042986586,0.940981551,0.017688625,0.991922589,0.606272127,0.154695249,0.627297859,0.658508276,0.214085733,0.313336163,0.807383661,0.191751054,0.937284372,0.197422776,0.63904114,0.196065918,0.608529854,0.518549353,0.338837602,0.079639836,0.966255886,0.668722373,0.912403833,0.09709953,0.680831932,0.654268677,0.646860349,0.069964762,0.868726198,0.057769188,0.116480645,0.835045178,0.641933336,0.246812331,0.831531481,0.334517301,0.896300282,0.925393263,0.790913317,0.131316979,0.639952023,0.360300164,0.885724803,0.253240839,0.062423544,0.215666292,0.6343071,0.882296105,0.964518527,0.982833338,0.660332249,0.997078141,0.723732389
random322,48.0,47.0,26.0,7.0,68.0,60.0,68.0,49.0,59.0,0.0,93.0,69.0,43.0,61.0,69.0,65.0,56.0,15.0,3.0,51.0,29.0,43.0,17.0,71.0,77.0,50.0,57.0,75.0,14.0,9.0,98.0,72.0,28.0,21.0,96.0,43.0,86.0,13.0,73.0,29.0,96.0,64.0,40.0,99.0,86.0,92.0,99.0,47.0,1.0,66.0,20.0,4.0,8.0,81.0,32.0,85.0,67.0,36.0,63.0,75.0
random323,4.0,0.0,1.0,3.0,3.0,0.0,10.0,7.0,3.0,10.0,0.0,8.0,3.0,10.0,6.0,5.0,9.0,9.0,1.0,5.0,2.0,3.0,8.0,8.0,8.0,1.0,6.0,9.0,0.0,10.0,0.0,2.0,3.0,10.0,8.0,2.0,1.0,1.0,4.0,10.0,10.0,4.0,1.0,0.0,8.0,5.0,3.0,4.0,9.0,0.0,3.0,9.0,4.0,7.0,7.0,10.0,7.0,6.0,10.0,7.0
random324,0.999551315,0.829002397,0.10505551,0.354640367,0.196979803,0.662476288,0.957340103,0.214848111,0.61255249,0.693516737,0.750744341,0.297437843,0.194223815,0.770857812,0.720047288,0.582780568,0.967853589,0.461600547,0.366931647,0.370746069,0.671652193,0.083730563,0.531435992,0.401766262,0.436707759,0.722755884,0.367484409,0.09079354,0.703738417,0.599161009,0.521633566,0.114870683,0.584024297,0.378986398,0.296832404,0.589998497,0.942035899,0.466842568,0.706493247,0.613177112,0.107091945,0.854150825,0.958763903,0.549294926,0.123749194,0.159988439,0.748836316,0.394834542,0.52597055,0.97676266,0.880467364,0.878923141,0.388746795,0.400865682,0.96585088,0.953031339,0.7038799,0.70941277,0.938969047,0.08259682
random325,0.09249103,0.634384228,0.136795841,0.751393059,0.693725974,0.562559092,0.660427482,0.900103451,0.366122901,0.175537133,0.600984279,0.597335907,0.687045275,0.40196636,0.25452557,0.674555053,0.672062203,0.829156547,0.457932252,0.879879549,0.461922976,0.707892993,0.089780104,0.570459266,0.490593556,0.515554621,0.837109337,0.257065241,0.852015462,0.488479761,0.210631258,0.636793253,0.817996262,0.535645433,0.671675341,0.797724463,0.368360806,0.360406258,0.42210189,0.071504135,0.746115258,0.633170587,0.891024996,0.764060849,0.536585176,0.332718271,0.177851338,0.584945193,0.316206838,0.233859596,0.853797422,0.676244275,0.091644171,0.725697259,0.499569277,0.010501292,0.90396474,0.690204505,0.890576776,0.385558523
random326,5.0,41.0,16.0,65.0,96.0,85.0,74.0,58.0,54.0,71.0,79.0,22.0,24.0,35.0,75.0,64.0,13.0,3.0,52.0,5.0,3.0,89.0,72.0,96.0,82.0,8.0,13.0,68.0,58.0,7.0,47.0,67.0,21.0,11.0,10.0,56.0,99.0,22.0,22.0,18.0,59.0,26.0,58.0,5.0,36.0,87.0,23.0,27.0,95.0,30.0,85.0,99.0,71.0,67.0,45.0,21.0,27.0,66.0,48.0,25.0
random327,10.0,2.0,1.0,5.0,0.0,9.0,3.0,6.0,2.0,3.0,5.0,8.0,7.0,3.0,8.0,0.0,3.0,1.0,4.0,9.0,9.0,9.0,9.0,3.0,3.0,8.0,1.0,3.0,10.0,10.0,8.0,1.0,2.0,9.0,10.0,5.0,3.0,7.0,7.0,9.0,2.0,0.0,7.0,2.0,4.0,9.0,8.0,5.0,6.0,7.0,7.0,2.0,10.0,2.0,8.0,8.0,7.0,4.0,6.0,5.0
random328,0.750180527,0.826988074,0.723680662,0.578265879,0.82297224,0.086355407,0.585620782,0.98291851,0.059590288,0.434230234,0.274798548,0.385492611,0.449810563,0.44291321,0.850140046,0.473643897,0.699367507,0.604999077,0.446434001,0.424992515,0.674919399,0.893440221,0.045870427,0.30310736,0.245682165,0.662687032,0.170979466,0.249060615,0.749290496,0.610201729,0.174231612,0.325896281,0.990068065,0.937293888,0.582552857,0.807496587,0.698780335,0.529708008,0.134080393,0.239676541,0.265285345,0.292958544,0.403333292,0.284539682,0.184569213,0.482157543,0.891037693,0.816929406,0.242925363,0.770674064,0.804111724,0.152134125,0.752622336,0.256604125,0.510406805,0.386068775,0.203489138,0.34915992,0.054855775,0.597833378
random329,0.599448591,0.905037887,0.850801484,0.521554377,0.307026589,0.739079011,0.996075205,0.640512556,0.517925873,0.115317346,0.946076003,0.563232509,0.869640303,0.128571813,0.444417207,0.823103083,0.762043443,0.911680797,0.539992785,0.024863109,0.751709434,0.505611834,0.706865692,0.443884167,0.821594834,0.277507434,0.460904509,0.02375766,0.966250505,0.09349582,0.066455676,0.484717213,0.40863415,0.179622173,0.532749477,0.968050104,0.217330346,0.721360934,0.631391977,0.512416164,0.266706558,0.054576452,0.452412501,0.365144082,0.670667182,0.466575748,0.389559366,0.486718499,0.499329537,0.647796724,0.000254384,0.158350134,0.955223723,0.289327532,0.341162716,0.382277275,0.116253753,0.942406173,0.219577537,0.191354389
random33,0.964728668,0.154886415,0.347108779,0.492712918,0.853189985,0.142623468,0.776569335,0.793367024,0.496168675,0.430903836,0.617310458,0.451020201,0.468003408,0.581827165,0.163291123,0.598372888,0.920000822,0.790731723,0.418816751,0.538310748,0.990394033,0.130251068,0.093080126,0.845521197,0.886696754,0.507519492,0.902606513,0.701173663,0.51231896,0.09517412,0.804301899,0.329124478,0.445274551,0.328747321,0.115298529,0.505739019,0.455526683,0.118736305,0.980083444,0.718596629,0.207414144,0.89905406,0.189611096,0.436668015,0.706521339,0.555019509,0.145995224,0.283282488,0.69809522,0.617276206,0.682226427,0.843368651,0.90701301,0.923518093,0.752143173,0.803739581,0.723702951,0.925664771,0.63639222,0.769898642
random330,66.0,5.0,43.0,100.0,18.0,31.0,81.0,16.0,28.0,51.0,14.0,10.0,91.0,70.0,94.0,14.0,94.0,68.0,50.0,71.0,11.0,61.0,47.0,9.0,17.0,45.0,41.0,1.0,95.0,53.0,36.0,48.0,14.0,76.0,15.0,4.0,63.0,56.0,62.0,33.0,71.0,41.0,42.0,33.0,56.0,11.0,54.0,100.0,13.0,92.0,94.0,21.0,51.0,30.0,93.0,38.0,11.0,40.0,60.0,99.0
random331,0.0,2.0,6.0,5.0,7.0,6.0,8.0,7.0,9.0,9.0,9.0,0.0,4.0,5.0,1.0,3.0,8.0,4.0,4.0,1.0,6.0,2.0,9.0,9.0,1.0,3.0,6.0,7.0,4.0,8.0,8.0,8.0,9.0,4.0,3.0,0.0,10.0,6.0,3.0,5.0,4.0,2.0,10.0,10.0,2.0,9.0,4.0,9.0,3.0,3.0,4.0,4.0,10.0,10.0,7.0,0.0,7.0,9.0,4.0,0.0
random332,0.390020615,0.358131611,0.145897018,0.352869147,0.049058701,0.519328399,0.59901787,0.731888062,0.302298208,0.815035308,0.640548364,0.390309898,0.98298882,0.135426304,0.365291052,0.191295335,0.338614911,0.680451248,0.824215823,0.905278973,0.408043692,0.668119949,0.195816158,0.623452474,0.533120759,0.405441424,0.536404698,0.0176578,0.247796555,0.382806843,0.686473114,0.263337686,0.073589022,0.926186301,0.092619758,0.166883201,0.255814731,0.575522732,0.948506411,0.672369095,0.570430888,0.776022835,0.675525276,0.149108176,0.124538089,0.541976926,0.338749747,0.157107094,0.066828043,0.752685579,0.032922134,0.967044394,0.002354703,0.093979489,0.932388207,0.198242071,0.857089164,0.169962827,0.674264459,0.64167764
random333,0.901077468,0.70307815,0.290297896,0.646501713,0.325231984,0.207977832,0.074163346,0.938862608,0.833157008,0.593539699,0.506455365,0.450596956,0.432086263,0.341648806,0.267350662,0.299507826,0.869723489,0.059677572,0.79645902,0.255521622,0.446420988,0.559417787,0.29609828,0.907317605,0.316240446,0.685649315,0.407588194,0.364001986,0.28075733,0.581138558,0.495952249,0.002268457,0.441550267,0.325175923,0.712539535,0.015177562,0.387796333,0.272293935,0.438330558,0.157234241,0.501358954,0.586728802,0.324766991,0.547586637,0.630850828,0.005768839,0.677706042,0.884250123,0.902890227,0.761572292,0.900644344,0.439766794,0.335844121,0.065569654,0.339699165,0.817897632,0.094936283,0.800661472,0.306543401,0.355980329
random334,28.0,40.0,27.0,7.0,17.0,76.0,44.0,81.0,98.0,82.0,86.0,1.0,62.0,78.0,8.0,64.0,64.0,46.0,4.0,34.0,30.0,86.0,4.0,16.0,67.0,74.0,79.0,4.0,29.0,26.0,91.0,2.0,42.0,11.0,26.0,84.0,82.0,82.0,82.0,45.0,96.0,19.0,89.0,48.0,28.0,100.0,24.0,8.0,57.0,77.0,11.0,10.0,57.0,30.0,75.0,99.0,64.0,24.0,60.0,3.0
random335,2.0,9.0,9.0,3.0,8.0,7.0,8.0,3.0,8.0,7.0,5.0,1.0,9.0,3.0,5.0,9.0,3.0,4.0,8.0,1.0,4.0,2.0,0.0,6.0,2.0,4.0,1.0,6.0,0.0,3.0,6.0,9.0,10.0,5.0,10.0,5.0,7.0,7.0,3.0,8.0,7.0,0.0,10.0,2.0,0.0,2.0,9.0,7.0,1.0,7.0,3.0,10.0,7.0,0.0,4.0,1.0,8.0,8.0,6.0,4.0
random336,0.041178604,0.269740251,0.460572922,0.516437803,0.112113687,0.186050382,0.84308183,0.343518685,0.021046208,0.890027088,0.080460036,0.267162937,0.80505383,0.065299587,0.890783499,0.19527607,0.188012954,0.851236329,0.248506174,0.338549779,0.620627933,0.772000724,0.053288423,0.043472591,0.082509523,0.447638834,0.612670109,0.83872415,0.233731486,0.718324932,0.162536836,0.948424633,0.550037543,0.335332062,0.001817974,0.970944018,0.677768311,0.35718474,0.092616351,0.273923019,0.711608719,0.843145923,0.28598423,0.713332692,0.181950148,0.556977317,0.925642961,0.803612419,0.610042799,0.528007891,0.115001823,0.778021623,0.373332943,0.466653434,0.688690529,0.24484496,0.224586179,0.915431232,0.368020808,0.440512228
random337,0.778078077,0.921545075,0.359692771,0.499602841,0.961987868,0.140829846,0.383408732,0.456625706,0.496185121,0.261451519,0.146271645,0.957307423,0.057663278,0.675369075,0.362514069,0.332397834,0.079733256,0.203192709,0.111475768,0.118089388,0.299702046,0.36107558,0.55694682,0.83225985,0.965684427,0.643439695,0.980612215,0.226812516,0.265383516,0.116517475,0.492774098,0.834149717,0.894110945,0.70886667,0.374198641,0.208969948,0.209287101,0.132107607,0.266358618,0.128084773,0.174869957,0.313744316,0.69507357,0.131698015,0.754235615,0.598024437,0.703732612,0.695057045,0.724576733,0.860322699,0.117073174,0.184991704,0.492782145,0.130367971,0.803374244,0.805025069,0.588035876,0.751258411,0.685705298,0.72815244
random338,0.0,29.0,100.0,1.0,19.0,46.0,67.0,17.0,80.0,92.0,43.0,16.0,39.0,17.0,76.0,64.0,8.0,81.0,68.0,16.0,16.0,50.0,79.0,37.0,22.0,75.0,58.0,62.0,9.0,22.0,49.0,67.0,16.0,77.0,5.0,78.0,40.0,58.0,87.0,79.0,58.0,97.0,92.0,12.0,9.0,94.0,92.0,97.0,98.0,80.0,71.0,66.0,36.0,3.0,46.0,64.0,31.0,60.0,14.0,82.0
random339,1.0,7.0,0.0,2.0,10.0,4.0,4.0,5.0,6.0,7.0,0.0,3.0,5.0,8.0,6.0,3.0,5.0,10.0,4.0,3.0,10.0,9.0,5.0,9.0,7.0,6.0,0.0,8.0,2.0,10.0,1.0,7.0,2.0,2.0,8.0,1.0,4.0,8.0,4.0,9.0,1.0,9.0,0.0,8.0,10.0,4.0,10.0,9.0,7.0,2.0,0.0,9.0,6.0,4.0,6.0,0.0,0.0,3.0,1.0,6.0
random34,33.0,86.0,19.0,73.0,30.0,92.0,81.0,67.0,97.0,16.0,61.0,43.0,1.0,84.0,98.0,13.0,73.0,37.0,95.0,60.0,27.0,44.0,24.0,68.0,25.0,58.0,71.0,12.0,98.0,45.0,40.0,8.0,33.0,45.0,68.0,2.0,99.0,65.0,2.0,63.0,81.0,51.0,95.0,42.0,6.0,21.0,90.0,21.0,49.0,7.0,77.0,35.0,95.0,86.0,64.0,24.0,24.0,27.0,51.0,40.0
random340,0.048934551,0.775266718,0.425825195,0.792555997,0.728049816,0.121970634,0.493390594,0.76999337,0.333025141,0.187090735,0.250902952,0.448566131,0.334801539,0.547862112,0.870984836,0.161216684,0.024927561,0.711766097,0.078749599,0.468373217,0.354376467,0.989834686,0.343307194,0.78741144,0.261251669,0.468933993,0.923638107,0.58261328,0.498961508,0.357224802,0.449794086,0.583910946,0.277882434,0.941169166,0.418121981,0.497565027,0.609095464,0.641684573,0.067848537,0.811030254,0.40155177,0.682587332,0.315165267,0.167953301,0.496965509,0.434658561,0.456454715,0.837191962,0.29106723,0.838088021,0.960902191,0.650909906,0.702011738,0.457961482,0.461088708,0.597517472,0.853540512,0.228267608,0.891897028,0.466777599
random341,0.184589298,0.189384324,0.994877575,0.0801932,0.491899499,0.424313887,0.105692573,0.222305018,0.018962395,0.275874089,0.357207284,0.262253686,0.329129528,0.250990775,0.178298956,0.556217842,0.679021635,0.110058967,0.980286519,0.844856358,0.065214781,0.710704892,0.004520171,0.519625117,0.147330411,0.906332188,0.663963858,0.011202478,0.971523943,0.139441248,0.245217067,0.769634347,0.858960959,0.057872979,0.335854165,0.19538486,0.87540543,0.794894545,0.912482959,0.772034179,0.345405774,0.024764965,0.069472572,3.95206e-05,0.573171694,0.543810654,0.587526601,0.901982824,0.324758275,0.991034507,0.680950826,0.097105458,0.106746245,0.631504805,0.636592829,0.467043108,0.003174565,0.86183153,0.786371129,0.038251222
random342,67.0,7.0,70.0,61.0,92.0,13.0,59.0,65.0,77.0,52.0,79.0,99.0,95.0,26.0,100.0,67.0,9.0,28.0,79.0,14.0,96.0,43.0,0.0,92.0,67.0,66.0,17.0,21.0,3.0,63.0,45.0,28.0,63.0,45.0,49.0,62.0,52.0,52.0,29.0,30.0,21.0,42.0,50.0,77.0,38.0,30.0,100.0,32.0,3.0,31.0,27.0,2.0,12.0,52.0,7.0,1.0,2.0,78.0,88.0,42.0
random343,0.0,7.0,9.0,6.0,6.0,8.0,0.0,0.0,10.0,10.0,3.0,7.0,9.0,4.0,5.0,9.0,2.0,8.0,0.0,1.0,5.0,7.0,8.0,3.0,5.0,8.0,4.0,5.0,4.0,10.0,3.0,7.0,5.0,8.0,3.0,9.0,10.0,7.0,1.0,8.0,2.0,7.0,8.0,3.0,2.0,0.0,8.0,5.0,5.0,10.0,7.0,7.0,0.0,4.0,7.0,10.0,3.0,4.0,0.0,3.0
random344,0.481481095,0.883577347,0.46764198,0.517806723,0.500709568,0.718962712,0.51886997,0.250446618,0.601742929,0.275746426,0.487630502,0.33481629,0.469516638,0.664765543,0.306956413,0.632697532,0.902934432,0.966177379,0.051932484,0.461599794,0.499947499,0.8749242,0.540139983,0.629271496,0.172746771,0.641189089,0.793765845,0.4816126,0.514126513,0.994862182,0.154799868,0.778343379,0.988668324,0.858371312,0.040436555,0.478207045,0.145091378,0.426169783,0.602379234,0.646277315,0.50518326,0.551717003,0.730440444,0.58567075,0.838718785,0.11365053,0.539586125,0.501783242,0.210509139,0.343904211,0.563822441,0.109410346,0.792337596,0.833819301,0.060050194,0.260827115,0.199025739,0.193567461,0.157639659,0.104642189
random345,0.460780813,0.411978632,0.760606001,0.860961032,0.633052267,0.391353616,0.628758547,0.601323733,0.317754329,0.830238328,0.293185614,0.889269209,0.008398675,0.770295392,0.039113334,0.55740729,0.067305683,0.552075512,0.839050157,0.513891059,0.859746546,0.70202868,0.042043977,0.414972274,0.595726962,0.571170423,0.188881614,0.949685307,0.362473797,0.72314752,0.648847763,0.88548815,0.13288404,0.342055352,0.916304822,0.621812323,0.099098014,0.600666586,0.570401309,0.552503034,0.104679494,0.493243634,0.474728741,0.014116914,0.972685445,0.491346256,0.128298557,0.524690018,0.260228797,0.210045576,0.615831932,0.277606614,0.568963471,0.114618713,0.418901752,0.950302989,0.51272198,0.00492489,0.959602407,0.433413753
random346,55.0,14.0,7.0,94.0,78.0,96.0,78.0,2.0,94.0,32.0,13.0,84.0,35.0,5.0,81.0,56.0,8.0,18.0,85.0,37.0,45.0,79.0,90.0,20.0,47.0,38.0,9.0,14.0,29.0,39.0,16.0,11.0,30.0,40.0,48.0,88.0,44.0,73.0,74.0,52.0,55.0,49.0,75.0,37.0,5.0,16.0,35.0,37.0,52.0,92.0,50.0,4.0,3.0,9.0,48.0,75.0,47.0,71.0,37.0,73.0
random347,10.0,0.0,5.0,3.0,6.0,8.0,9.0,4.0,9.0,10.0,3.0,9.0,3.0,8.0,5.0,1.0,3.0,10.0,4.0,7.0,10.0,2.0,4.0,0.0,3.0,4.0,1.0,4.0,1.0,2.0,7.0,5.0,3.0,10.0,8.0,4.0,10.0,6.0,4.0,1.0,0.0,5.0,3.0,1.0,2.0,0.0,1.0,10.0,8.0,3.0,1.0,4.0,4.0,6.0,0.0,7.0,9.0,4.0,8.0,1.0
random348,0.817077309,0.455811425,0.200159561,0.136327383,0.704229692,0.106205441,0.239654537,0.031672831,0.01418728,0.377525389,0.603710549,0.86725662,0.009309101,0.358358323,0.815870231,0.522856486,0.071358567,0.354837692,0.236656902,0.135150834,0.327284079,0.243781413,0.007506974,0.758308068,0.414820517,0.45549861,0.268965596,0.124039675,0.322622707,0.998291184,0.976095738,0.32932113,0.572491617,0.832099082,0.789635829,0.402549628,0.674691799,0.705635604,0.959817853,0.181411236,0.79243708,0.572686552,0.6462073,0.724168072,0.446815409,0.928831138,0.250777404,0.585826699,0.777663579,0.779243696,0.542027721,0.45396011,0.297118403,0.813454428,0.55068837,0.286120787,0.66008157,0.125707716,0.547548915,0.269878736
random349,0.846558273,0.916845499,0.073912331,0.981546276,0.452843253,0.182851054,0.380545056,0.157028139,0.436036749,0.31998713,0.553803269,0.684696391,0.767391558,0.73320928,0.704378871,0.736872418,0.112525892,0.357247354,0.092422038,0.051285322,0.433673908,0.040049231,0.943799886,0.34173792,0.949671257,0.355894751,0.003672447,0.227156407,0.139356579,0.473364926,0.205635396,0.073047549,0.302277666,0.414955184,0.805938408,0.534827245,0.850080734,0.88013935,0.664521904,0.724576039,0.207516437,0.784383663,0.494844669,0.922893499,0.53199086,0.348866905,0.200347509,0.774667374,0.675331458,0.47384291,0.057186688,0.570619937,0.329292713,0.077436155,0.14327942,0.437559199,0.70379153,0.571580093,0.564785796,0.297548479
random35,7.0,7.0,9.0,8.0,1.0,0.0,5.0,7.0,3.0,0.0,8.0,9.0,5.0,1.0,4.0,4.0,9.0,1.0,2.0,8.0,1.0,8.0,8.0,5.0,0.0,4.0,2.0,7.0,9.0,5.0,10.0,3.0,8.0,9.0,2.0,0.0,6.0,7.0,8.0,5.0,8.0,5.0,6.0,10.0,3.0,1.0,8.0,6.0,0.0,4.0,6.0,5.0,1.0,0.0,10.0,0.0,5.0,1.0,1.0,9.0
random350,25.0,32.0,38.0,40.0,83.0,48.0,0.0,63.0,87.0,27.0,2.0,11.0,61.0,40.0,87.0,51.0,56.0,5.0,56.0,27.0,71.0,17.0,43.0,15.0,24.0,78.0,20.0,93.0,58.0,10.0,50.0,98.0,33.0,7.0,13.0,43.0,68.0,43.0,42.0,31.0,81.0,4.0,97.0,38.0,12.0,29.0,47.0,22.0,29.0,8.0,100.0,65.0,97.0,65.0,12.0,60.0,100.0,92.0,62.0,26.0
random351,8.0,5.0,0.0,3.0,9.0,0.0,10.0,10.0,10.0,6.0,7.0,8.0,1.0,6.0,2.0,6.0,1.0,4.0,3.0,4.0,10.0,3.0,10.0,7.0,8.0,10.0,9.0,10.0,0.0,1.0,9.0,3.0,2.0,8.0,8.0,1.0,3.0,8.0,2.0,3.0,4.0,9.0,10.0,5.0,5.0,2.0,0.0,1.0,5.0,4.0,1.0,7.0,1.0,0.0,5.0,3.0,7.0,8.0,10.0,5.0
random352,0.515531118,0.014177991,0.305737138,0.363084194,0.911031239,0.421556383,0.496280035,0.071049793,0.520619124,0.206715758,0.934206584,0.095631879,0.82238843,0.704595097,0.19048939,0.170812005,0.805306809,0.679627001,0.128221555,0.041554989,0.470862201,0.810120466,0.981338273,0.376893988,0.199307201,0.809599722,0.499970793,0.660501514,0.600550935,0.766179805,0.027098971,0.332887637,0.802209628,0.04332114,0.996985172,0.549060721,0.106159468,0.008469739,0.382062883,0.396244607,0.651760548,0.263361946,0.85793435,0.425290619,0.152376618,0.423685249,0.675981948,0.210925753,0.013074213,0.499051444,0.74396694,0.573438308,0.932685846,0.814658616,0.120388726,0.183596626,0.839364182,0.661399312,0.698993303,0.196476208
random353,0.954788452,0.882539862,0.69455228,0.072099156,0.130478897,0.615335365,0.783679194,0.35298267,0.934342626,0.360766132,0.38875744,0.24193103,0.113486487,0.947531556,0.557838636,0.619220058,0.615680968,0.903453857,0.733991272,0.498478538,0.652869749,0.097669297,0.735672104,0.221539312,0.291610296,0.036382054,0.755455441,0.966505838,0.121977401,0.007821558,0.308967473,0.418775528,0.976499767,0.415067528,0.577110583,0.364541673,0.310895083,0.615570112,0.773130886,0.140555649,0.150573862,0.668883743,0.934121078,0.498632843,0.490150592,0.096587011,0.285186157,0.735373346,0.74352778,0.683294288,0.698920089,0.359439234,0.790925008,0.948860554,0.308323385,0.454398506,0.312078947,0.678465894,0.633066735,0.994577192
random354,68.0,100.0,46.0,59.0,34.0,51.0,60.0,63.0,64.0,34.0,7.0,14.0,42.0,19.0,99.0,20.0,28.0,78.0,64.0,59.0,91.0,54.0,84.0,56.0,74.0,64.0,47.0,90.0,75.0,7.0,13.0,26.0,33.0,97.0,96.0,72.0,52.0,0.0,67.0,5.0,87.0,20.0,69.0,90.0,37.0,87.0,14.0,4.0,82.0,38.0,95.0,76.0,53.0,87.0,3.0,19.0,4.0,93.0,45.0,61.0
random355,3.0,6.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,10.0,8.0,0.0,10.0,8.0,9.0,8.0,1.0,1.0,5.0,10.0,1.0,1.0,3.0,3.0,4.0,8.0,5.0,10.0,4.0,5.0,8.0,8.0,9.0,9.0,1.0,1.0,4.0,0.0,0.0,10.0,2.0,8.0,9.0,1.0,5.0,10.0,9.0,6.0,3.0,0.0,6.0,8.0,7.0,7.0,9.0,3.0,2.0,7.0
